id,cena_pln,log_cena_pln,metraz_m2,log_metraz_m2,cena_za_m2,liczba_pokoi,pietro,pietro_maks,parter,ostatnie_pietro,dzielnica,data_pobrania
ID4Ck0l,1650000,14.316285845876765,72.0,4.276666119016055,22916.67,2,0.0,3.0,True,0.0,Stare Miasto,2026-08-05
ID4w9Wy,1101120,13.911838401591252,59.2,4.0809215418899605,18600.0,3,4.0,7.0,False,0.0,Dębniki,2026-08-05
ID4CoxV,1070000,13.883169206438088,69.1,4.235554730773624,15484.8,3,0.0,10.0,True,0.0,Prądnik Czerwony,2026-08-05
ID4ug9X,649990,13.38471225713809,40.93,3.7118632905043114,15880.53,2,2.0,4.0,False,0.0,Krowodrza,2026-08-05
ID4u8RV,829240,13.628264897647048,50.98,3.9314333989479695,16265.99,2,0.0,5.0,True,0.0,Podgórze,2026-08-05
ID4CpG4,1135000,13.94214320889764,69.0,4.23410650459726,16449.28,5,1.0,3.0,False,0.0,Podgórze,2026-08-05
ID4Cmxi,639000,13.367659733359671,33.3,3.505557396986398,19189.19,2,4.0,4.0,False,1.0,Stare Miasto,2026-08-05
ID4ClyI,745000,13.521139497361697,60.7,4.1059436980654525,12273.48,3,3.0,5.0,False,0.0,Podgórze Duchackie,2026-08-05
ID1aHXR4,845000,13.64709190633931,50.0,3.912023005428146,16900.0,2,4.0,,False,,Bronowice,2026-08-05
ID4BZV5,959000,13.773646353865574,52.5,3.960813169597578,18266.67,2,0.0,3.0,True,0.0,Prądnik Biały,2026-08-05
ID1apcyU,330000,12.706847933442663,60.0,4.0943445622221,5500.0,3,1.0,,False,,Podgórze,2026-08-05
ID4ACLP,513000,13.148031124152906,41.04,3.714547200862514,12500.0,2,1.0,3.0,False,0.0,Nowa Huta,2026-08-05
ID4CpQE,699000,13.457406021215949,43.0,3.7612001156935624,16255.81,2,3.0,,False,,Stare Miasto,2026-08-05
ID4CnCX,1100000,13.9108207377686,45.87,3.82581130860908,23980.82,2,0.0,7.0,True,0.0,Krowodrza,2026-08-05
ID4ulye,646346,13.379090243095437,38.11,3.640476714885769,16960.01,2,5.0,5.0,False,1.0,Prądnik Biały,2026-08-05
ID4BG1Z,680000,13.42984807715229,28.27,3.341801171705499,24053.77,1,2.0,3.0,False,0.0,nieznana,2026-08-05
ID4CmC5,809000,13.603554196040628,51.35,3.9386649363745674,15754.63,1,4.0,4.0,False,1.0,Podgórze,2026-08-05
ID4BT3x,650000,13.38472764187182,54.58,3.999667515280192,11909.12,2,0.0,10.0,True,0.0,Mistrzejowice,2026-08-05
ID4zeba,1130888,13.938513722785348,79.64,4.377516479195996,14200.0,4,0.0,1.0,True,0.0,nieznana,2026-08-05
ID4Chdc,1150000,13.955272500339431,67.38,4.2103482379784065,17067.38,4,3.0,3.0,False,1.0,Krowodrza,2026-08-05
ID1btTDX,575000,13.262125319779487,30.0,3.4011973816621555,19166.67,2,3.0,,False,,Bronowice,2026-08-05
ID4A6AQ,1500000,14.22097566607244,101.03,4.615417502439641,14847.08,5,0.0,,True,,Bieżanów-Prokocim,2026-08-05
ID4ujli,666072,13.409153051787374,38.28,3.644927566584754,17400.0,2,2.0,3.0,False,0.0,Prądnik Biały,2026-08-05
ID4zTkd,681236,13.431664074289712,46.66,3.842887266593284,14600.0,2,7.0,7.0,False,1.0,Mistrzejowice,2026-08-05
ID4Cj8E,1153724,13.95850552933401,80.68,4.390490713086011,14300.0,4,3.0,6.0,False,0.0,nieznana,2026-08-05
ID1bz5EZ,2050000,14.53335035111459,133.0,4.890349128221754,15413.53,4,5.0,,False,,Stare Miasto,2026-08-05
ID4ulYH,763588,13.545783655676198,40.4,3.698829784967105,18900.69,1,1.0,7.0,False,0.0,Podgórze,2026-08-05
ID4uk4z,827975,13.626738239674856,52.49,3.960622675264208,15773.96,3,2.0,4.0,False,0.0,Prądnik Czerwony,2026-08-05
ID1bxnmc,680000,13.42984807715229,55.7,4.019980146933238,12208.26,2,0.0,,True,,Prądnik Czerwony,2026-08-05
ID4zwmg,594624,13.295684552000983,39.12,3.6666338451666167,15200.0,2,1.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID1bvT9T,549000,13.215853720491667,31.0,3.4339872044851463,17709.68,2,0.0,,True,,Podgórze Duchackie,2026-08-05
ID4C1qv,1300000,14.077874822431763,50.0,3.912023005428146,26000.0,2,3.0,4.0,False,0.0,Stare Miasto,2026-08-05
ID4zwj2,1045240,13.859757082083831,37.33,3.619797292926493,28000.0,1,2.0,3.0,False,0.0,Podgórze,2026-08-05
ID1ahrvu,710000,13.473020249017498,55.7,4.019980146933238,12746.86,3,3.0,,False,,Podgórze Duchackie,2026-08-05
ID4ztFA,790000,13.579788224443204,44.0,3.784189633918261,17954.55,1,4.0,4.0,False,1.0,nieznana,2026-08-05
ID4zf2H,720296,13.48741751762033,47.56,3.861992071822581,15145.0,2,2.0,2.0,False,1.0,Dębniki,2026-08-05
ID4uly8,646261,13.378958725936512,38.15,3.641525757730466,16940.0,2,5.0,5.0,False,1.0,Prądnik Biały,2026-08-05
ID4ADNb,1685010,14.337282056469087,126.49,4.84016325365945,13321.29,5,3.0,4.0,False,0.0,Podgórze,2026-08-05
ID4xw2E,524876,13.170917323200207,33.22,3.503152104185149,15800.0,2,0.0,9.0,True,0.0,nieznana,2026-08-05
ID4BBLq,1228650,14.021426563611858,81.91,4.40562108352751,15000.0,4,5.0,5.0,False,1.0,Dębniki,2026-08-05
ID1brzRs,850500,13.653579690818054,63.0,4.143134726391533,13500.0,3,1.0,,False,,Nowa Huta,2026-08-05
ID4BUex,1332082,14.102253689749196,72.79,4.287578583130166,18300.34,4,3.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4vLWt,797572,13.589327391697612,53.89,3.9869449319454056,14800.0,2,0.0,3.0,True,0.0,Bieżanów-Prokocim,2026-08-05
ID4vLWx,811044,13.606077585633251,53.89,3.9869449319454056,15049.99,2,1.0,3.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4AMPs,776442,13.56247722464076,51.42,3.940027201837744,15100.0,3,1.0,4.0,False,0.0,Prądnik Czerwony,2026-08-05
ID4CsIh,795000,13.58609739363647,81.0,4.394449154672439,9814.81,3,1.0,2.0,False,0.0,Mistrzejowice,2026-08-05
ID4CoqC,1080000,13.892471599100402,57.0,4.04305126783455,18947.37,2,1.0,10.0,False,0.0,Bronowice,2026-08-05
ID1bv3bA,745000,13.521139497361697,60.4,4.100989104940769,12334.44,3,3.0,,False,,Podgórze Duchackie,2026-08-05
ID4ueMn,885928,13.69439096217676,59.86,4.0920085024245525,14800.0,3,0.0,3.0,True,0.0,Dębniki,2026-08-05
ID4AVXH,720000,13.487006490992238,47.09,3.8520606642554633,15289.87,3,0.0,4.0,True,0.0,nieznana,2026-08-05
ID4uopQ,597000,13.29967239237474,35.24,3.562181801067979,16940.98,2,1.0,3.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4AJLV,569000,13.251635713108469,35.08,3.5576311675039825,16220.07,2,10.0,12.0,False,0.0,nieznana,2026-08-05
ID4CpD2,940000,13.753635154246188,56.0,4.02535169073515,16785.71,3,3.0,9.0,False,0.0,Krowodrza,2026-08-05
ID4ClB4,1799000,14.40274151293267,83.5,4.42484663185681,21544.91,3,4.0,5.0,False,0.0,Krowodrza,2026-08-05
ID4xToC,871442,13.677904589805562,60.94,4.109889773557563,14300.0,3,0.0,2.0,True,0.0,Podgórze Duchackie,2026-08-05
ID4zTkc,839124,13.64011376952278,63.57,4.152141660948318,13200.0,3,7.0,7.0,False,1.0,Mistrzejowice,2026-08-05
ID4CmmM,849000,13.651814465293484,49.15,3.894876846593176,17273.65,3,1.0,4.0,False,0.0,Prądnik Biały,2026-08-05
ID4Cr7c,639000,13.367659733359671,33.3,3.505557396986398,19189.19,1,3.0,4.0,False,0.0,Stare Miasto,2026-08-05
ID4AMPb,563210,13.241407839350158,33.13,3.5004392163118045,17000.0,2,1.0,4.0,False,0.0,Prądnik Czerwony,2026-08-05
ID4u8U7,794438,13.585390225412958,49.1,3.893859034800475,16180.0,2,2.0,5.0,False,0.0,Podgórze,2026-08-05
ID4unfe,700488,13.459532513991483,50.76,3.927108642846187,13800.0,2,1.0,7.0,False,0.0,Prądnik Biały,2026-08-05
ID4ulyd,646346,13.379090243095437,38.11,3.640476714885769,16960.01,2,5.0,5.0,False,1.0,Prądnik Biały,2026-08-05
ID4xTwT,870368,13.676671389702095,73.76,4.300816579248338,11800.0,4,0.0,2.0,True,0.0,Dębniki,2026-08-05
ID4A9c5,700843,13.460039175169454,41.47,3.7249702742582897,16900.0,2,9.0,10.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4BFtN,750000,13.527828485512494,50.17,3.9154172384961616,14949.17,3,1.0,3.0,False,0.0,Swoszowice,2026-08-05
ID4unj8,535840,13.191590888028031,33.49,3.5112468868061133,16000.0,1,7.0,7.0,False,1.0,Prądnik Biały,2026-08-05
ID4B0z4,1280780,14.062979825302248,57.86,4.058026299547989,22135.85,3,2.0,7.0,False,0.0,Grzegórzki,2026-08-05
ID4t4xo,945920,13.759913277861864,73.9,4.302712827954156,12800.0,3,2.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4Cpkq,1250000,14.038654109278484,65.33,4.179451348852659,19133.63,3,3.0,4.0,False,0.0,Prądnik Biały,2026-08-05
ID4Agn8,1151507,13.956582077251756,70.91,4.261411467315905,16238.99,3,1.0,4.0,False,0.0,Bronowice,2026-08-05
ID4CfTD,781000,13.568330428821824,39.07,3.6653549090669792,19989.76,2,5.0,5.0,False,1.0,Grzegórzki,2026-08-05
ID4AKZl,957572,13.772156193032329,62.18,4.130033404630607,15400.0,3,5.0,6.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4zwme,636272,13.36338142385222,47.84,3.867862109642376,13300.0,2,1.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4BiOn,843452,13.645258273599117,56.99,4.0428758138469085,14800.0,3,0.0,3.0,True,0.0,Dębniki,2026-08-05
ID4ug9p,922828,13.735198147257478,54.38,3.995996439204325,16969.99,3,1.0,4.0,False,0.0,Krowodrza,2026-08-05
ID4CqzE,620000,13.337474757021274,25.0,3.218875824868201,24800.0,1,5.0,5.0,False,1.0,Krowodrza,2026-08-05
ID4ulx0,646261,13.378958725936512,38.15,3.641525757730466,16940.0,2,5.0,5.0,False,1.0,Prądnik Biały,2026-08-05
ID4xziu,562456,13.240068187778972,33.68,3.516904189374126,16700.0,1,0.0,2.0,True,0.0,Prądnik Biały,2026-08-05
ID4ACMC,513000,13.148031124152906,41.04,3.714547200862514,12500.0,2,1.0,3.0,False,0.0,Nowa Huta,2026-08-05
ID4BR0E,749000,13.526494262499355,38.0,3.6375861597263857,19710.53,2,1.0,7.0,False,0.0,nieznana,2026-08-05
ID4CfAQ,1360000,14.122995257712237,124.39,4.8234217912218735,10933.35,5,4.0,4.0,False,1.0,Stare Miasto,2026-08-05
ID4uF7O,898972,13.709007167251256,52.19,3.9548909056553216,17224.99,3,0.0,4.0,True,0.0,Prądnik Biały,2026-08-05
ID1bqK8h,670000,13.415032991367148,51.84,3.9481620520440193,12924.38,3,7.0,,False,,Prądnik Czerwony,2026-08-05
ID4BhsU,1283660,14.065225930659205,49.46,3.9011642620932703,25953.5,2,4.0,13.0,False,0.0,Prądnik Czerwony,2026-08-05
ID1bvr0r,549000,13.215853720491667,43.38,3.769998505398728,12655.6,2,7.0,,False,,Bieńczyce,2026-08-05
ID4tJWl,885456,13.69385804552947,61.92,4.125843229281472,14300.0,3,2.0,4.0,False,0.0,Prądnik Biały,2026-08-05
ID4yd2e,587028,13.282827797842977,37.63,3.627801604605346,15600.0,2,3.0,8.0,False,0.0,Podgórze,2026-08-05
ID4Cqip,3063255,14.934988634063686,102.45,4.629374874684909,29900.0,1,1.0,4.0,False,0.0,Podgórze,2026-08-05
ID4Cgha,927150,13.739870643755529,44.15,3.787592927049969,21000.0,2,3.0,6.0,False,0.0,Krowodrza,2026-08-05
ID1bvrl0,425000,12.959844447906551,34.0,3.5263605246161616,12500.0,1,4.0,,False,,Nowa Huta,2026-08-05
ID1bn8w9,2300000,14.648419680899378,98.0,4.584967478670572,23469.39,3,3.0,,False,,Zwierzyniec,2026-08-05
ID4CpZq,1380000,14.137594057133388,74.0,4.30406509320417,18648.65,3,2.0,3.0,False,0.0,Zwierzyniec,2026-08-05
ID4pPRi,776717,13.562831341640852,46.51,3.839667343236006,16700.0,2,0.0,6.0,True,0.0,Podgórze,2026-08-05
ID4AoJn,624680,13.344994797601782,27.16,3.3017453026904953,23000.0,2,4.0,4.0,False,1.0,Stare Miasto,2026-08-05
ID4AMPc,643335,13.374420862883175,38.99,3.663305202994506,16500.0,2,1.0,4.0,False,0.0,Prądnik Czerwony,2026-08-05
ID4BbfD,2804609,14.8467746932833,82.61,4.414130738574414,33949.99,4,3.0,3.0,False,1.0,Stare Miasto,2026-08-05
ID4B6VN,533000,13.186276703147982,26.0,3.258096538021482,20500.0,1,1.0,6.0,False,0.0,Czyżyny,2026-08-05
ID4BnMA,1495000,14.217636764806924,59.8,4.091005660956586,25000.0,2,3.0,6.0,False,0.0,Podgórze,2026-08-05
ID4zwmj,587328,13.283338716178683,38.64,3.654288009344317,15200.0,2,1.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4ChAa,1990000,14.503645196700676,98.0,4.584967478670572,20306.12,5,6.0,7.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4unjd,873810,13.68061823970041,65.7,4.185098925490565,13300.0,3,2.0,7.0,False,0.0,Prądnik Biały,2026-08-05
ID4ul6Q,770000,13.554145793829866,45.43,3.816172679771312,16949.15,2,0.0,3.0,True,0.0,nieznana,2026-08-05
ID4CjdF,1340472,14.10853234871154,79.79,4.379398183320189,16800.0,3,0.0,4.0,True,0.0,Podgórze,2026-08-05
ID17Feyz,760000,13.541073712262516,42.0,3.737669618283368,18095.24,2,1.0,,False,,Podgórze,2026-08-05
ID4BXrr,866322,13.67201194291535,65.83,4.187075661479786,13159.99,3,2.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4ullZ,895000,13.704578997256991,57.28,4.04795152265239,15625.0,3,1.0,9.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4Asth,1046942,13.861384091947656,78.13,4.358374106008653,13400.0,3,1.0,4.0,False,0.0,Nowa Huta,2026-08-05
ID4BhIE,680000,13.42984807715229,38.2,3.6428355156125294,17801.05,2,2.0,2.0,False,1.0,Stare Miasto,2026-08-05
ID4CdIo,812000,13.607255619143816,44.35,3.792112708755589,18308.91,2,4.0,8.0,False,0.0,Podgórze,2026-08-05
ID4ujlj,671606,13.417427138034837,39.74,3.6823582371236703,16900.0,2,1.0,3.0,False,0.0,Prądnik Biały,2026-08-05
ID4xhFl,965594,13.780498734993046,81.83,4.4046439245392905,11800.0,4,1.0,5.0,False,0.0,Podgórze,2026-08-05
ID4Cl6d,779000,13.565766324852886,51.28,3.9373008126124143,15191.11,3,1.0,1.0,False,1.0,Swoszowice,2026-08-05
ID4Cj1L,508367,13.13895890667066,35.58,3.571783682237689,14288.0,2,1.0,7.0,False,0.0,Prądnik Biały,2026-08-05
ID4zY52,741353,13.516232174109597,52.26,3.9562312600924665,14185.85,2,1.0,3.0,False,0.0,Dębniki,2026-08-05
ID4Cihq,795000,13.58609739363647,45.97,3.8279890098181366,17293.89,2,7.0,7.0,False,1.0,Podgórze,2026-08-05
ID4Clq5,1699999,14.346138220790978,105.0,4.653960350157523,16190.47,5,8.0,8.0,False,1.0,Podgórze,2026-08-05
ID4zXbh,5798520,15.573113270540835,148.68,5.001796345429051,39000.0,4,4.0,4.0,False,1.0,Podgórze,2026-08-05
ID4zwmr,939576,13.75318398865651,71.18,4.265211880082047,13200.0,4,1.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID4BMA4,979000,13.794286921512647,57.6,4.053522567701846,16996.53,3,3.0,3.0,False,1.0,Bronowice,2026-08-05
ID4ui6k,663600,13.405434837298426,44.24,3.7896293572140793,15000.0,2,2.0,2.0,False,1.0,Bieżanów-Prokocim,2026-08-05
ID4CnAv,875000,13.681979165339753,54.57,3.9994842811981406,16034.45,2,4.0,4.0,False,1.0,Nowa Huta,2026-08-05
ID4yd26,587028,13.282827797842977,37.63,3.627801604605346,15600.0,2,3.0,8.0,False,0.0,Podgórze,2026-08-05
ID4ug95,687570,13.440918921521565,49.13,3.894469846180557,13994.91,2,-1.0,4.0,False,0.0,Krowodrza,2026-08-05
ID1bqhxc,880000,13.687677186454389,58.5,4.069026754237811,15042.74,3,1.0,,False,,Mistrzejowice,2026-08-05
ID4uosd,940000,13.753635154246188,53.6,3.981549068076757,17537.31,3,1.0,7.0,False,0.0,Podgórze,2026-08-05
ID4vIs0,1080670,13.893091777120622,40.78,3.708191765146309,26500.0,2,7.0,13.0,False,0.0,Prądnik Czerwony,2026-08-05
ID15b1uy,1189000,13.988623175672918,47.0,3.8501476017100584,25297.87,2,7.0,,False,,Krowodrza,2026-08-05
ID4Cogf,850000,13.652991628466498,50.0,3.912023005428146,17000.0,2,1.0,3.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4Cjbr,669571,13.41439248778105,44.65,3.798854307322508,14995.99,2,1.0,10.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4CnvK,965000,13.779883380321124,53.1,3.972176928247894,18173.26,2,4.0,4.0,False,1.0,Podgórze,2026-08-05
ID4Cloq,1699999,14.346138220790978,105.23,4.656148430752721,16155.08,4,8.0,8.0,False,1.0,Podgórze Duchackie,2026-08-05
ID4xzip,1047144,13.86157701621211,62.33,4.132442850820759,16800.0,3,1.0,2.0,False,0.0,Prądnik Biały,2026-08-05
ID4CnLQ,1099900,13.910729824545207,60.2,4.097672352314776,18270.76,3,3.0,5.0,False,0.0,Podgórze,2026-08-05
ID4AY76,599000,13.303016877097589,37.71,3.6299253112702656,15884.38,2,1.0,4.0,False,0.0,Podgórze,2026-08-05
ID4AKYV,827546,13.626219973812203,55.54,4.017103481878653,14900.0,3,2.0,6.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4ug9z,750999,13.529159599187462,45.46,3.816832818424398,16520.0,2,0.0,4.0,True,0.0,Krowodrza,2026-08-05
ID4uk4H,838473,13.639337659369176,52.49,3.960622675264208,15973.96,3,4.0,4.0,False,1.0,Prądnik Czerwony,2026-08-05
ID4ASOy,1698000,14.344961645853427,124.35,4.823100170249414,13655.01,5,5.0,5.0,False,1.0,Stare Miasto,2026-08-05
ID1bsfIa,870000,13.676248490630767,53.3,3.975936331171799,16322.7,2,2.0,,False,,Bieńczyce,2026-08-05
ID4CgoJ,715000,13.480037821676143,29.5,3.3843902633457743,24237.29,1,1.0,4.0,False,0.0,nieznana,2026-08-05
ID4CikF,769000,13.55284624848778,41.0,3.713572066704308,18756.1,2,8.0,9.0,False,0.0,Krowodrza,2026-08-05
ID4CmcI,679000,13.428376406540831,79.58,4.376762804998783,8532.29,5,1.0,2.0,False,0.0,Dębniki,2026-08-05
ID4BQdP,675000,13.422467969854669,37.0,3.610917912644224,18243.24,2,1.0,,False,,Prądnik Biały,2026-08-05
ID4ulWv,485975,13.093912461230314,27.77,3.323956301318708,17500.0,1,0.0,5.0,True,0.0,Podgórze,2026-08-05
ID4ip46,650000,13.38472764187182,27.0,3.295836866004329,24074.07,1,1.0,1.0,False,1.0,Grzegórzki,2026-08-05
ID4tKaf,1087500,13.899392041944976,72.5,4.283586561860629,15000.0,4,0.0,2.0,True,0.0,Prądnik Biały,2026-08-05
ID4zwlY,459417,13.03771357334133,27.51,3.3145495749364833,16700.0,1,0.0,5.0,True,0.0,Prądnik Biały,2026-08-05
ID4BdIN,736617,13.50982336173846,85.37,4.446994751022215,8628.52,4,0.0,1.0,True,0.0,Nowa Huta,2026-08-05
ID4Clnn,869000,13.67509840424753,48.0,3.871201010907891,18104.17,3,4.0,5.0,False,0.0,Podgórze,2026-08-05
ID4C0LF,1036480,13.8513409149651,65.6,4.183575695950044,15800.0,3,1.0,3.0,False,0.0,Podgórze,2026-08-05
ID4BHrF,980000,13.795307850646754,48.22,3.875773872753025,20323.52,3,0.0,4.0,True,0.0,Stare Miasto,2026-08-05
ID4zKdz,1089908,13.901603846973412,71.35,4.267597343922845,15275.52,4,2.0,5.0,False,0.0,nieznana,2026-08-05
ID4C8HM,996000,13.811502536566737,63.0,4.143134726391533,15809.52,3,3.0,7.0,False,0.0,Podgórze,2026-08-05
ID4unkg,824070,13.62201075673975,63.39,4.149306120296075,13000.0,3,1.0,7.0,False,0.0,Prądnik Biały,2026-08-05
ID4yd2d,587028,13.282827797842977,37.63,3.627801604605346,15600.0,2,4.0,8.0,False,0.0,Podgórze,2026-08-05
ID4Bs2R,534400,13.188899901204572,32.0,3.4657359027997265,16700.0,1,2.0,4.0,False,0.0,Prądnik Biały,2026-08-05
ID1bwbvJ,675000,13.422467969854669,54.0,3.9889840465642745,12500.0,2,1.0,,False,,Bieńczyce,2026-08-05
ID4who8,668000,13.412043452518782,42.46,3.74856245627511,15732.45,2,2.0,4.0,False,0.0,nieznana,2026-08-05
ID4ACc8,2400000,14.690979295318174,108.0,4.68213122712422,22222.22,4,2.0,3.0,False,0.0,Zwierzyniec,2026-08-05
ID4Cmoq,990000,13.805460222110773,40.0,3.688879454113936,24750.0,2,2.0,7.0,False,0.0,Podgórze,2026-08-05
ID4C3zT,1150000,13.955272500339431,65.83,4.187075661479786,17469.24,2,0.0,2.0,True,0.0,Zwierzyniec,2026-08-05
ID4CoL3,2050447,14.5335683761259,69.85,4.246350085702971,29355.0,3,3.0,6.0,False,0.0,Zwierzyniec,2026-08-05
ID4CoL8,2194338,14.6013909644696,69.85,4.246350085702971,31415.0,3,4.0,6.0,False,0.0,Zwierzyniec,2026-08-05
ID4CuFm,729000,13.499429010990797,40.64,3.7047528032702264,17937.99,2,1.0,8.0,False,0.0,Podgórze Duchackie,2026-08-05
ID1bEw3G,750000,13.527828485512494,47.0,3.8501476017100584,15957.45,3,7.0,,False,,Mistrzejowice,2026-08-05
ID4Chzc,1159000,13.96306812232189,50.23,3.9166124577619534,23073.86,2,0.0,4.0,True,0.0,nieznana,2026-08-05
ID4ClD8,2127947,14.570668223118474,88.45,4.482437420605795,24058.19,4,0.0,2.0,True,0.0,nieznana,2026-08-05
ID4Co0c,949000,13.763164077592064,52.0,3.951243718581427,18250.0,3,7.0,12.0,False,0.0,Stare Miasto,2026-08-05
ID4who9,788000,13.577253368840015,54.91,4.005695481290781,14350.76,3,1.0,4.0,False,0.0,nieznana,2026-08-05
ID4CsEH,1249000,14.037853789107714,69.0,4.23410650459726,18101.45,3,2.0,7.0,False,0.0,Podgórze,2026-08-05
ID4uk3N,974300,13.789474543413432,63.88,4.1570063233468115,15252.04,3,1.0,4.0,False,0.0,Prądnik Czerwony,2026-08-05
ID1aVrJ5,350000,12.765688433465597,26.0,3.258096538021482,13461.54,2,1.0,,False,,Podgórze,2026-08-05
ID4BUIE,1240000,14.03062193758122,66.84,4.202301703727193,18551.77,3,4.0,,False,,Prądnik Czerwony,2026-08-05
ID4Chd7,699000,13.457406021215949,36.18,3.588506479967149,19320.07,2,1.0,4.0,False,0.0,Podgórze,2026-08-05
ID4C05L,806890,13.600942630650373,33.0,3.49650756146648,24451.2,1,1.0,7.0,False,0.0,Podgórze,2026-08-05
ID4CtBF,720000,13.487006490992238,41.5,3.725693427236653,17349.4,1,0.0,3.0,True,0.0,Podgórze,2026-08-05
ID4zY3n,735000,13.507625778194974,43.48,3.7723010622530087,16904.32,2,3.0,5.0,False,0.0,Podgórze,2026-08-05
ID4Ag2w,759956,13.541015815849708,51.85,3.948354934675536,14656.82,3,2.0,6.0,False,0.0,Dębniki,2026-08-05
ID1bsRoN,899000,13.709038313453757,63.0,4.143134726391533,14269.84,3,0.0,,True,,Mistrzejowice,2026-08-05
ID4BBEl,732252,13.503879995993865,52.68,3.964235876875081,13900.0,3,0.0,7.0,True,0.0,Dębniki,2026-08-05
ID1aBjhL,565000,13.244581010128575,29.0,3.367295829986474,19482.76,2,2.0,,False,,Krowodrza,2026-08-05
ID1bbsWC,610500,13.322033572532897,36.0,3.58351893845611,16958.33,1,3.0,,False,,Krowodrza,2026-08-05
ID4C86L,819000,13.615839362835208,48.45,3.880532338336775,16904.02,2,0.0,5.0,True,0.0,Dębniki,2026-08-05
ID1bGVQV,216000,12.283033686666302,16.0,2.772588722239781,13500.0,1,1.0,,False,,Podgórze Duchackie,2026-08-05
ID1bGI1E,306585,12.633250320543988,22.71,3.122805356117467,13500.0,2,2.0,,False,,Podgórze Duchackie,2026-08-05
ID1bsEL2,439000,12.992254692057308,26.0,3.258096538021482,16884.62,1,4.0,,False,,Dębniki,2026-08-05
ID1bAXvd,303480,12.62307098945201,22.48,3.1126260250254902,13500.0,2,2.0,,False,,Podgórze Duchackie,2026-08-05
ID1bxJk8,690000,13.444446876573442,43.8,3.779633817382401,15753.42,2,4.0,,False,,Grzegórzki,2026-08-05
ID1by3LK,1300000,14.077874822431763,61.0,4.110873864173311,21311.48,2,2.0,,False,,Zwierzyniec,2026-08-05
ID1bxq7E,550000,13.217673557208654,30.0,3.4011973816621555,18333.33,1,0.0,,True,,Prądnik Czerwony,2026-08-05
ID4CdQC,618000,13.334243736439827,36.1,3.586292865338835,17119.11,2,0.0,3.0,True,0.0,Podgórze,2026-08-05
ID4C30f,599000,13.303016877097589,44.6,3.7977338590260183,13430.49,2,0.0,4.0,True,0.0,Bieżanów-Prokocim,2026-08-05
ID1b6cHF,1250000,14.038654109278484,56.72,4.038126882223872,22038.08,2,5.0,,False,,Krowodrza,2026-08-05
ID4ClXK,349000,12.762827201184564,35.2,3.5610460826040513,9914.77,2,0.0,2.0,True,0.0,Bieżanów-Prokocim,2026-08-05
ID4CudM,495000,13.112313041550829,37.4,3.6216707044204863,13235.29,2,4.0,4.0,False,1.0,Grzegórzki,2026-08-05
ID4Cq7v,309000,12.641096555879882,28.3,3.342861804649192,10918.73,1,1.0,2.0,False,0.0,Swoszowice,2026-08-05
ID4Cur0,530000,13.180632285528304,46.5,3.8394523125933104,11397.85,2,2.0,3.0,False,0.0,Nowa Huta,2026-08-05
ID4Clr7,160000,11.982929094215963,15.5,2.740840023925201,10322.58,1,0.0,2.0,True,0.0,Swoszowice,2026-08-05
ID4CliN,359000,12.791077667470416,30.0,3.4011973816621555,11966.67,2,,,False,,Swoszowice,2026-08-05
ID4BekO,290000,12.577636201962656,13.72,2.6188546222977394,21137.03,1,0.0,,True,,Podgórze Duchackie,2026-08-05
ID4CuFF,670000,13.415032991367148,52.0,3.951243718581427,12884.62,3,10.0,10.0,False,1.0,Nowa Huta,2026-08-05
ID4C5bd,772900,13.557904953094962,60.0,4.0943445622221,12881.67,3,0.0,4.0,True,0.0,Prądnik Biały,2026-08-05
ID4Csg4,699000,13.457406021215949,45.0,3.80666248977032,15533.33,2,3.0,1.0,False,0.0,Dębniki,2026-08-05
ID4BSf8,1080000,13.892471599100402,110.0,4.700480365792417,9818.18,6,4.0,4.0,False,1.0,Prądnik Biały,2026-08-05
ID4Cunp,799000,13.591116224748411,63.0,4.143134726391533,12682.54,3,1.0,11.0,False,0.0,Czyżyny,2026-08-05
ID4CrSe,450000,13.017002861746503,32.3,3.475067230228611,13931.89,1,1.0,11.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4BTti,399000,12.896716695872,25.0,3.218875824868201,15960.0,1,4.0,4.0,False,1.0,Bronowice,2026-08-05
ID4Ct26,575000,13.262125319779487,36.05,3.584906863730958,15950.07,2,8.0,8.0,False,1.0,Mistrzejowice,2026-08-05
ID4Cpqa,505000,13.132313708257495,27.57,3.3167282250357055,18317.01,2,6.0,8.0,False,0.0,Krowodrza,2026-08-05
